물품식별번호,중분류그룹번호,영문물품설명,영문카테고리명,카테고리명,대분류그룹번호,영문제작홈페이지주소,입력일자,영문업체설명

21755756,202506000000,"Product Details
Place of Origin : Jeollabuk-do, South Korea 
Brand Name : wonjin 
Product Name : safety guardrails 
Product Keyword : roadside guardrail

Detailed Description

* WONJIN service
- Consulting         - Costomization       - Design

- Integaration       - Training                  - Maintenance

Designed Guiderail &Fense 

Rail for streets 
We cherish the lives of people. Best safety absorbing shock
Considering both walking and driving. A neat design that makes driving fresher

1.Application
Road guardrails are suitable for:
- Traffice, Road and Transit (railway).
- Public Grounds (golf courses, parks)
- Schools & Child Care facilities
- Commercial premises (factories, warehouses, retail complexes),
- To add value and security to your home or investment

Q2.Why aluminum material could have those amazing features.
 high Endurance(20 year over)

Strong

Aluminum is low in weight, yet high in strength . an uncommon combination of two advantageous properties in a structural metal. Aluminum alloys can exhibit the same strength as many structural steels, but at a third of the weight. As a lightweight material, aluminum reduces transportation costs, installation labor costs and reduces the risk of injury.

Durable

The unique combination of a stable material with an exceptionally durable finish means long-term quality that requires little to no maintenance. To maintain attractive appearance, minor cleaning of surface dirt is all that is necessary. Aluminum is a durable material with consistent and predictable properties. It does not absorb moisture and is saltwater-resistant, so it will not rust, rot, swell, warp, twist, split or crack.

Green

Aluminum is the metal of the future. In a variety of forms, aluminum is one of the most plentiful elements on earth making up a full 8% of the Earth’s crust. It is one of the most recyclable building materials with maintained quality and high yield. The demand and usage of aluminum will continue to rise as reduced energy consumption becomes increasingly more vital to our environment. Choosing aluminum is a choice for the environment.",Civil Engineering Materials,토목 시설물,201508000000,http://www.won-jin.net/en/,2021-11-04,"our company are specialized in aluminium product
our main business is below

1) curtainwall
2) window and door
3) auto parts
4) aluminium profile (extrusion)
5) solar panel
6) sandwich panel

our company implements the customer satisfaction through the NON-STOP SYSTEM covering whole processes from the design, production, construction and A/S with its competitive HR system

if you need it, let me know anytime"

22625195,202506000000,"Product Details
Place of Origin : Jeollabuk-do, South Korea 
Brand Name : wonjin 
Product Name : safety guardrails 
Product Keyword : roadside guardrail

Detailed Description

* WONJIN service
- Consulting         - Costomization       - Design

- Integaration       - Training                  - Maintenance

Designed Guiderail &Fense 

Rail for streets 
We cherish the lives of people. Best safety absorbing shock
Considering both walking and driving. A neat design that makes driving fresher

1.Application
Road guardrails are suitable for:
- Traffice, Road and Transit (railway).
- Public Grounds (golf courses, parks)
- Schools & Child Care facilities
- Commercial premises (factories, warehouses, retail complexes),
- To add value and security to your home or investment

Q2.Why aluminum material could have those amazing features.
 high Endurance(20 year over)

Strong

Aluminum is low in weight, yet high in strength . an uncommon combination of two advantageous properties in a structural metal. Aluminum alloys can exhibit the same strength as many structural steels, but at a third of the weight. As a lightweight material, aluminum reduces transportation costs, installation labor costs and reduces the risk of injury.

Durable

The unique combination of a stable material with an exceptionally durable finish means long-term quality that requires little to no maintenance. To maintain attractive appearance, minor cleaning of surface dirt is all that is necessary. Aluminum is a durable material with consistent and predictable properties. It does not absorb moisture and is saltwater-resistant, so it will not rust, rot, swell, warp, twist, split or crack.

Green

Aluminum is the metal of the future. In a variety of forms, aluminum is one of the most plentiful elements on earth making up a full 8% of the Earth’s crust. It is one of the most recyclable building materials with maintained quality and high yield. The demand and usage of aluminum will continue to rise as reduced energy consumption becomes increasingly more vital to our environment. Choosing aluminum is a choice for the environment.",Civil Engineering Materials,토목 시설물,201508000000,http://www.won-jin.net/en/,2015-12-22,"our company are specialized in aluminium product
